Property_URL,Address,Postcode,Description,Date_Listed,Bedrooms,Asking_Price,Last_Sold_Price,Last_Sold_v_Asking_Price,Last_Sold_Date,Tenure,Agent,Agent_Address,Agent_Phone_Number
https://www.rightmove.co.uk/property-for-sale/property-76251905.html,"Runswick Avenue, Beckfield Lane",YO26 5PP,3 bedroom detached bungalow,10 October 2018,3,299995,175000,124995,2011,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-76251929.html,"Peter Hill Drive, Clifton",YO30 6JS,3 bedroom terraced house,10 October 2018,3,190000,,,,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-76247753.html,"Pottery Lane, York",YO31 8SW,2 bedroom end of terrace house,10 October 2018,2,185000,93000,92000,2002,,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-76256837.html,"Brandon Grove, Hopgrove, York, YO32 9TQ",YO32 9TQ,4 bedroom detached bungalow,10 October 2018,4,350000,,,,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-65589637.html,"Cherry Wood Crescent, York, YO19",YO19 4QL,3 bedroom detached house,10 October 2018,3,230000,,,,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-57169422.html,"Church Green, Elvington, York",YO41 4AE,4 bedroom semi-detached house,10 October 2018,4,375000,56500,318500,1997,Freehold,"William H. Brown, York",,01904 200025
https://www.rightmove.co.uk/property-for-sale/property-76267577.html,"Ashley Park Road, York",YO31 1HP,4 bedroom semi-detached house,11 October 2018,4,350000,174500,175500,2017,,"YOPA, National",,01303 473360
https://www.rightmove.co.uk/property-for-sale/property-67934125.html,"Hunter House, 57 Goodramgate, York, YO1",YO1 7LS,1 bedroom apartment,11 October 2018,1,335000,,,,Leasehold,"Savills, York",,01904 200057
https://www.rightmove.co.uk/property-for-sale/property-67924834.html,"Brackenhills, Upper Poppleton, York",YO26 6DH,3 bedroom detached bungalow,10 October 2018,3,330000,280000,50000,2013,,"Stephensons, York - Sales",,01904 200052
https://www.rightmove.co.uk/property-for-sale/property-67935973.html,"Ox Carr Lane, Strensall, York, YO32",YO32 5TD,4 bedroom detached house,11 October 2018,4,795000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-72652523.html,"New Walk Orchard, St Oswalds Road, Fulford, York",YO10 4PF,2 bedroom park home,18 April 2018,2,250000,,,,Leasehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-76286705.html,"Fulford Cross, YORK, YO10",YO10 4PB,3 bedroom terraced house,11 October 2018,3,225000,,,,,"Reeds Rains , York",,01904 200042
https://www.rightmove.co.uk/property-for-sale/property-76270727.html,"Forest Way, Stockton Lane, York",YO31 1BJ,4 bedroom semi-detached house,11 October 2018,4,475000,105000,370000,2011,,"Stephensons, Town & City",,01904 200054
https://www.rightmove.co.uk/property-for-sale/property-67938247.html,"Blake Mews, Blake Street, York, YO1",YO1 8QU,3 bedroom mews house,11 October 2018,3,925000,665000,260000,2007,Leasehold,"Savills, York",,01904 200057
https://www.rightmove.co.uk/property-for-sale/property-66753424.html,"Cordwainers Court, Hungate",YO1 7NE,2 bedroom apartment,20 June 2018,2,225000,,,,Leasehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-67938178.html,"Ruffhams Close, Wheldrake, York",YO19 6TD,3 bedroom detached house,11 October 2018,3,265000,212000,53000,2013,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-73861112.html,"Park Avenue, New Earswick, York, YO32 4DB",YO32 4DB,5 bedroom detached house,15 June 2018,5,500000,,,,,"Hudson Moody, Micklegate",,01904 200036
https://www.rightmove.co.uk/property-for-sale/property-57209388.html,"York Road, Haxby, YORK",YO32 3HA,4 bedroom detached house,11 October 2018,4,380000,249950,130050,2014,Freehold,"William H. Brown, Haxby",,01904 200161
https://www.rightmove.co.uk/property-for-sale/property-73991843.html,"Adventurers Court, Pond Garth, York, YO1",YO1 7ND,3 bedroom apartment,20 June 2018,3,339950,,,,Leasehold,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-55124646.html,"Carrfield, Woodthorpe, York",YO24 2SG,2 bedroom semi-detached bungalow,29 June 2018,2,190000,142000,48000,2006,Freehold,"Churchills Estate Agents, Acomb",,01904 200063
https://www.rightmove.co.uk/property-for-sale/property-67876075.html,"Langholme Drive, Boroughbridge Road, York",YO26 6AQ,3 bedroom semi-detached house,08 October 2018,3,199950,,,,Freehold,"Y Homes, York",,01904 200070
https://www.rightmove.co.uk/property-for-sale/property-65042914.html,"Park Close, Skelton, York",YO30 1YY,4 bedroom detached house,25 April 2018,4,350000,,,,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-67877716.html,"Aviator Court, Clifton Moor, York",YO30 4UZ,1 bedroom flat,08 October 2018,1,132500,,,,Leasehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-57127320.html,"Jute Road, York, North Yorkshire, YO26",YO26 5EP,3 bedroom semi-detached house,09 October 2018,3,230000,,,,Freehold,"Chestnut Solutions Property Specialists, York",,01904 200004
https://www.rightmove.co.uk/property-for-sale/property-67887349.html,Slessor Road,YO24 3JL,3 bedroom semi-detached house,09 October 2018,3,217000,,,,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-57105687.html,"Fawcett Street, York, YO10",YO10 4BZ,2 bedroom apartment,08 October 2018,2,175000,,,,Leasehold,"Lancaster Samms, York",,01904 200091
https://www.rightmove.co.uk/property-for-sale/property-57130500.html,"Don Avenue, Dringhouses, York",YO24 2PX,3 bedroom terraced house,09 October 2018,3,210000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-57105621.html,"Ashley Park Road, Stockton Lane, York",YO31 1HP,4 bedroom semi-detached house,08 October 2018,4,350000,174500,175500,2017,Freehold,"Churchills Estate Agents, Acomb",,01904 200063
https://www.rightmove.co.uk/property-for-sale/property-75712067.html,"Tradewinds, 127 Lawrence Street, York, YO10",YO10 3EG,2 bedroom flat,17 September 2018,2,175000,,,,Leasehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-72774887.html,"The Residence, Bishopthorpe Road, York",YO23 1DQ,2 bedroom duplex,24 April 2018,2,375000,,,,Leasehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-67905592.html,"Armstrong Way, Rawcliffe, YO30",YO30 5NG,4 bedroom end of terrace house,09 October 2018,4,265000,185000,80000,2012,Freehold,"Indigo Greens, York",,01904 200117
https://www.rightmove.co.uk/property-for-sale/property-67213639.html,"The Ruddings, Wheldrake, York, YO19 6BP",YO19 6BP,2 bedroom detached bungalow,29 August 2018,2,250000,,,,Freehold,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-76212182.html,"Laburnum Farm Close, Hessay, York, YO26",YO26 8LG,4 bedroom detached house,08 October 2018,4,650000,590000,60000,2005,,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-66725875.html,"Venice House, Eboracum Way, York, YO31 7SR",YO31 7SR,2 bedroom flat,01 August 2018,2,225000,,,,Leasehold,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-68767795.html,"149 Newington Place, Mount Vale, York, YO24",YO24 1DJ,5 bedroom house,10 October 2018,5,1250000,,,,,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-57152892.html,"Askham Lane, York",YO24 3HA,3 bedroom semi-detached house,09 October 2018,3,280000,155000,125000,2003,Freehold,"William H. Brown, York",,01904 200025
https://www.rightmove.co.uk/property-for-sale/property-76233977.html,"Ryecroft Avenue, Woodthorpe, York",YO24 2RR,3 bedroom semi-detached house,09 October 2018,3,260000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-67433545.html,"Neville Street, Haxby Road, York",YO31 8NP,2 bedroom terraced house,10 September 2018,2,270000,,,,Freehold,"Y Homes, York",,01904 200070
https://www.rightmove.co.uk/property-for-sale/property-75535937.html,"Hallmark House, The Chocolate Works",YO23 1PU,2 bedroom apartment,11 September 2018,2,320000,,,,Leasehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-67226611.html,"Russell Drive, Off Shipton Road, York, YO30",YO30 5FJ,2 bedroom terraced house,29 August 2018,2,225000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-75226916.html,"Winteringham House, Whitecross Gardens, York, YO31",YO31 8LZ,1 bedroom penthouse,29 August 2018,1,150000,,,,Leasehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-65479645.html,"Temple Avenue, Tang Hall, York, YO10",YO10 3RT,4 bedroom semi-detached house,25 May 2018,4,230000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-55267659.html,"Thirlmere Drive, YORK",YO31 0LZ,3 bedroom semi-detached house,06 July 2018,3,270000,,,,Freehold,"William H. Brown, York",,01904 200025
https://www.rightmove.co.uk/property-for-sale/property-73479089.html,"Fulford Road, York, North Yorkshire, YO10",YO10 4BD,1 bedroom apartment,29 May 2018,1,250000,,,,Leasehold,"Chestnut Solutions Property Specialists, York",,01904 200004
https://www.rightmove.co.uk/property-for-sale/property-75536324.html,"Holgate Road, York, YO24",YO24 4AB,6 bedroom end of terrace house,11 September 2018,6,550000,430000,120000,2008,Freehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-73479698.html,"Fulford Road, York, North Yorkshire, YO10",YO10 4BD,2 bedroom apartment,29 May 2018,2,350000,,,,Leasehold,"Chestnut Solutions Property Specialists, York",,01904 200004
https://www.rightmove.co.uk/property-for-sale/property-75544589.html,"Main Street, Knapton, York",YO26 6QG,3 bedroom semi-detached house,11 September 2018,3,365000,135000,230000,2014,Freehold,"Churchills Estate Agents, Acomb",,01904 200063
https://www.rightmove.co.uk/property-for-sale/property-66604591.html,"Eldon Street, York, YO31",YO31 7NE,3 bedroom end of terrace house,24 July 2018,3,365000,,,,Freehold,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-66851359.html,"Danum Drive, York, YO10",YO10 4LQ,3 bedroom semi-detached house,08 August 2018,3,240000,186500,53500,2013,Freehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-66915934.html,"CAROUSEL HOUSE at The Chocolate Works,York, Campleshon Road, 
YO23 1EY",YO23 1EY,2 bedroom house,11 August 2018,2,329995,,,,,David Wilson Homes,,01904 200143
https://www.rightmove.co.uk/property-for-sale/property-66915940.html,"CAROUSEL HOUSE at The Chocolate Works,York, Campleshon Road, 
YO23 1EY",YO23 1EY,2 bedroom house,11 August 2018,2,342995,,,,,David Wilson Homes,,01904 200143
https://www.rightmove.co.uk/property-for-sale/property-55837095.html,"Grantham Drive, Holgate, York",YO26 4UA,3 bedroom semi-detached house,02 August 2018,3,285000,,,,Freehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-64849225.html,"Nunnery Lane, York",YO23 1AJ,2 bedroom terraced house,10 April 2018,2,285000,49000,236000,1995,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-71692940.html,"Coningham Avenue, Rawcliffe, York, YO30",YO30 5NH,4 bedroom semi-detached house,23 February 2018,4,290000,,,,,"YOUR MOVE  Anscombs, York",,01904 200034
https://www.rightmove.co.uk/property-for-sale/property-65188258.html,"Lund Close, York, YO32",YO32 2WU,3 bedroom detached bungalow,04 May 2018,3,325000,250000,75000,2013,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-66916045.html,"FALCON at Rowntree, Derwenthorpe, York, The Rowntree
YO31 0NS",YO10 3DN,4 bedroom end of terrace house,11 August 2018,4,354995,,,,,David Wilson Homes,,01904 200007
https://www.rightmove.co.uk/property-for-sale/property-66916063.html,"SWALLOW at Rowntree, Derwenthorpe, York, The Rowntree
YO31 0NS",YO10 3DN,3 bedroom terraced house,11 August 2018,3,354995,,,,,David Wilson Homes,,01904 200007
https://www.rightmove.co.uk/property-for-sale/property-63695470.html,"Huntington Road, York, YO31",YO31 9BN,3 bedroom semi-detached house,23 January 2018,3,190000,162000,28000,2016,Freehold,"Purplebricks, covering Yorkshire",,0121 396 0883
https://www.rightmove.co.uk/property-for-sale/property-65832703.html,"Reid Park, Haxby, York, North Yorkshire, YO32 3QW",YO32 3QW,3 bedroom town house,18 June 2018,3,262000,211500,50500,2005,Freehold,"House Network, National",,01245 930165
https://www.rightmove.co.uk/property-for-sale/property-69666440.html,"John Walker House, Dixons Yard, York, YO1",YO1 9SX,2 bedroom apartment,25 October 2017,2,325000,,,,,"Carter Jonas, York",,01904 200062
https://www.rightmove.co.uk/property-for-sale/property-56052351.html,"Hunters Close, YORK, YO32",YO32 2ZJ,4 bedroom detached house,13 August 2018,4,350000,,,,,"Reeds Rains , Haxby",,01904 200048
https://www.rightmove.co.uk/property-for-sale/property-66954226.html,"Brandon Grove, Stockton Lane, York",YO32 9TQ,3 bedroom detached bungalow,14 August 2018,3,375000,,,,Freehold,"Churchills Estate Agents, York",,01904 200031
https://www.rightmove.co.uk/property-for-sale/property-53475378.html,"Kestrel Wood Way, York YO31",YO31 9EJ,3 bedroom detached bungalow,18 March 2018,3,269950,,,,Freehold,"Emoov, National",,03339 392206
https://www.rightmove.co.uk/property-for-sale/property-56053173.html,"Station Road, Upper Poppleton, York",YO26 6QA,3 bedroom detached house,13 August 2018,3,480000,422000,58000,2017,,"Hudson Moody, Poppleton",,01904 200038
https://www.rightmove.co.uk/property-for-sale/property-56110857.html,"Hardisty Cloisters, Leeman Road, YORK",YO26 4ZN,1 bedroom apartment,15 August 2018,1,145000,117500,27500,2004,Leasehold,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-74972453.html,35 Moss Street York YO23 1BR,YO23 1BR,3 bedroom terraced house,13 August 2018,3,300000,176000,124000,2006,Freehold,"Naish Estate Agents & Solicitors, York",,01904 200041
https://www.rightmove.co.uk/property-for-sale/property-66988069.html,"Martins Court, York, YO26",YO26 4WS,2 bedroom flat,15 August 2018,2,185000,132950,52050,2003,Leasehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-74997206.html,Kerrside,YO30 5FL,2 bedroom terraced house,16 August 2018,2,260000,245000,15000,2016,Freehold,"Linley and Simpson incorporating Coalters, York - Sales",,01904 200104
https://www.rightmove.co.uk/property-for-sale/property-66477112.html,"Frances Street, York, YO10",YO10 4DW,2 bedroom terraced house,18 July 2018,2,240000,,,,Freehold,"Preston Baker, York",,01904 200064
https://www.rightmove.co.uk/property-for-sale/property-73057220.html,"Bowling Green Court, Off Haxby Road, YORK",YO31 8FZ,3 bedroom terraced house,08 May 2018,3,235000,53500,181500,1996,,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-74989838.html,"Barkston Avenue, Acomb, York",YO26 5BA,2 bedroom semi-detached house,15 August 2018,2,180000,130500,49500,2014,,"Ashtons Estate Agents, York City",,01904 200093
https://www.rightmove.co.uk/property-for-sale/property-66270262.html,"Eastfield Crescent, York, YO10",YO10 5JB,3 bedroom detached house,10 July 2018,3,365000,,,,,"Reeds Rains , York",,01904 200042
https://www.rightmove.co.uk/property-for-sale/property-68589970.html,"Thirkleby Way, Osbaldwick, YO10",YO10 3PU,4 bedroom semi-detached house,16 August 2018,4,325000,257000,68000,2017,Freehold,"Indigo Greens, York",,01904 200117
https://www.rightmove.co.uk/property-for-sale/property-56109624.html,"Burnholme Avenue, York YO31 0NB",YO31 0NB,3 bedroom semi-detached house,15 August 2018,3,210000,,,,Freehold,"EweMove, York",,01904 200147
https://www.rightmove.co.uk/property-for-sale/property-68508748.html,"2B Stonebow House, The Stonebow, York, YO1 7NP",YO1 7NP,2 bedroom apartment,19 February 2018,2,440000,,,,,"Hunters, York",,01904 200050
https://www.rightmove.co.uk/property-for-sale/property-67035274.html,"Albion Avenue, York, YO26",YO26 5RA,4 bedroom semi-detached house,17 August 2018,4,275000,,,,,"Reeds Rains , Acomb",,01904 200089
